AGNO,RBD,NOM_RBD,COD_REG_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,RURAL_RBD,ESTADO_ESTAB,COD_ENSE,COD_ENSE2,COD_ENSE3,COD_GRADO,COD_GRADO2,LET_CUR,COD_JOR,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,EJEMPLO
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,15848683,1,200903,10,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,16340896,1,200808,10,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,17369581,1,200806,11,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,17415817,1,200804,11,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,17785330,1,200901,10,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,18547928,1,200810,10,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,19600291,2,200904,10,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,20350707,1,200901,10,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,20432067,1,200902,10,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,21260451,2,200812,10,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,21729718,2,200811,10,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,21738505,2,200808,10,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,22123224,1,200902,10,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,22290616,1,200701,12,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,22630517,1,200903,10,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,23023770,2,200810,10,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,23430948,1,200903,10,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,24863424,2,200805,11,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,5,5,A,3,24966210,1,200810,10,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,51894,2,200701,12,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,1795881,1,200704,12,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,2734570,2,200801,11,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,3349820,2,200710,11,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,4700598,2,200711,11,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,4808821,2,200707,11,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,4829211,2,200805,11,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,4950322,2,200711,11,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,5013916,2,200711,11,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,5264652,1,200703,12,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,6189599,1,200708,11,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,6509464,1,200803,11,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,7726131,2,200707,11,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,9506785,2,200711,11,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,9527434,1,200710,11,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,9891744,2,200712,11,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,10011634,1,200706,12,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,11210565,1,200705,12,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,11794867,2,200708,11,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,11849513,2,200801,11,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,12519116,1,200805,11,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,12826242,1,200802,11,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,13142839,2,200709,11,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,13705334,2,200805,11,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,13824681,2,200710,11,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,14016551,1,200712,11,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,14934582,1,200709,11,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,16382647,2,200711,11,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,16976846,2,200708,11,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,16989739,1,200711,11,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,17345460,1,200710,11,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,19572440,2,200803,11,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,19912600,1,200805,11,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,20374025,1,200709,11,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,20653661,2,200707,11,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,20789177,2,200711,11,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,21696616,2,200710,11,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,21750428,2,200709,11,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,21966646,2,200802,11,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,22259408,1,200707,11,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,22635616,2,200711,11,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,22670330,1,200803,11,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,22673583,1,200803,11,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,22929543,2,200803,11,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,23128500,2,200710,11,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,6,6,A,3,24399142,1,200709,11,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,170284,2,200610,12,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,198126,2,200701,12,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,613524,1,200703,12,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,900762,1,200607,12,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,1171539,1,200608,12,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,1384099,2,200608,12,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,1941912,1,200612,12,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,3493282,1,200607,12,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,6789545,1,200612,12,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,7644403,1,200702,12,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,7823987,1,200509,13,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,8622506,1,200612,12,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,9059603,1,200611,12,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,10326458,1,200508,13,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,10574872,2,200511,13,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,10939182,1,200612,12,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,10957751,2,200611,12,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,11140164,2,200607,12,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,11332502,1,200706,12,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,11938063,1,200606,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,12765130,2,200706,12,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,13082693,2,200705,12,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,13201265,2,200703,12,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,13516027,2,200704,12,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,13651154,1,200701,12,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,14304453,2,200705,12,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,15981297,2,200606,13,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,16078492,2,200610,12,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,16684926,2,200609,12,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,16822982,2,200608,12,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,17440839,1,200704,12,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,17593273,1,200602,13,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,18723251,1,200601,13,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,18804776,2,200703,12,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,19303377,1,200704,12,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,19953650,1,200701,12,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,20166076,1,200609,12,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,20607838,1,200612,12,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,21945821,2,200609,12,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,22326576,2,200703,12,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,22531209,1,200606,13,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,22674692,2,200704,12,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,22948216,2,200702,12,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,7,7,A,3,24920962,2,200606,13,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,947774,1,200509,13,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,1414684,1,200605,13,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,1671826,1,200509,13,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,1773305,2,200604,13,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,2346811,1,200512,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,3283900,1,200506,14,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,3523980,1,200604,13,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,4293224,2,200512,13,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,4583270,2,200603,13,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,5017676,2,200508,13,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,5436558,2,200509,13,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,5763983,2,200601,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,7659340,1,200507,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,7759150,1,200512,13,"3,9"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,9286294,2,200602,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,9722868,2,200512,13,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,9772853,1,200508,13,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,10227570,1,200606,13,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,10620057,1,200605,13,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,11184517,2,200506,14,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,11523663,2,200508,13,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,11746366,2,200601,13,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,11791072,1,200401,15,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,12825682,1,200512,13,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,13000054,2,200511,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,13139251,2,200601,13,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,13224664,2,200601,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,14245261,2,200508,13,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,15752686,2,200510,13,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,15911589,1,200508,13,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,16303694,1,200512,13,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,16877457,1,200601,13,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,18021537,1,200603,13,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,18239493,1,200508,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,18324974,2,200510,13,"3,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,18796239,2,200507,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,18917484,2,200509,13,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,20691856,1,200604,13,"3,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,20926756,1,200505,14,"3,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,20985518,1,200410,14,"3,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,21018644,2,200603,13,"3,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,21209126,1,200407,14,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,21404630,1,200512,13,"3,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,21494618,2,200605,13,"3,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,22472582,2,200509,13,"3,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,110,2,2,8,8,A,3,23642562,1,200506,14,"3,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,901992,2,200412,14,"5,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,1878408,2,200503,14,"5,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,4242367,1,200410,14,"5,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,4395330,1,200407,14,"5,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,5060672,2,200412,14,"5,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,5519428,2,200503,14,"5,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,7179527,2,200407,14,"5,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,7341892,2,200409,14,"5,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,7812884,2,200503,14,"5,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,7864337,1,200407,14,"5,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,7939620,2,200410,14,"5,5"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,8772285,2,200410,14,"5,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,9270980,2,200502,14,"5,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,9281235,2,200505,14,"5,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,9801261,2,200405,15,"5,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,10412386,2,200501,14,"5,1"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,11577759,2,200503,14,"5,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,11651310,1,200312,15,"5,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,12304521,2,200502,14,"5,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,12860874,1,200408,14,"5,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,13084905,1,200410,14,"5,4"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,14352504,2,200501,14,"5,6"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,14880075,1,200407,14,"5,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,15001280,1,200409,14,"5,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,15475634,1,200412,14,"5,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,16361149,2,200501,14,"5,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,16402995,1,200412,14,"5,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,17815128,2,200411,14,"5,2"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,17898817,2,200412,14,"5,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,18271878,2,200407,14,"5,3"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,18391357,2,200407,14,"5,0"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,18884409,2,200503,14,"5,7"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,19116454,2,200501,14,"5,8"
2019,568,COLEGIO SAN ANTONIO,4,LA SERENA,41,ELQUI,0,1,310,5,4,1,1,A,3,19407206,1,200409,14,"5,4"
